id	CON_count	OGD_count	CON_fpkm	OGD_fpkm	log2(FC)	Pvalue	FDR	significant
TCONS_00024632	2	3.66666666666667	0.0266666666666667	0.06	1.16992500144231	0.811348949941613	1	no
TCONS_00024795	15.3333333333333	24	0.35	0.556666666666667	0.66945877480793	0.574004117860203	1	no
TCONS_00024798	0	21.55	0.001	0.203333333333333	7.66770293172909	0.000409515519790904	0.0623022020336434	no
TCONS_00024799	4.12333333333333	4.57666666666667	0.04	0.0533333333333333	0.415037499278843	1	1	no
TCONS_00024800	17.6	34.4	0.143333333333333	0.266666666666667	0.895663340185269	0.537628761886309	1	no
TCONS_00024834	7	12	0.0933333333333333	0.156666666666667	0.747233929620037	0.674476528334206	1	no
TCONS_00025424	13.34	22.6666666666667	0.183333333333333	0.32	0.803602787196499	0.467532316298721	1	no
TCONS_00025559	6.42	8.56	0.0466666666666667	0.0733333333333333	0.652076696579692	0.949630432745441	1	no
TCONS_00025663	1.33333333333333	9.77666666666667	0.0133333333333333	0.1	2.90689059560852	0.0425565068873347	0.68655887223915	no
TCONS_00025664	2.02	0	0.0166666666666667	0.001	-4.05889368905357	0.203678478626295	1	no
TCONS_00025691	0	14.6666666666667	0.001	0.363333333333333	8.50514991894313	5.55791501076678e-06	0.00186023415410364	yes
TCONS_00025698	7	0	0.176666666666667	0.001	-7.46488604872941	0.00610305664728627	0.27982096710229	no
TCONS_00025781	4.33333333333333	9	0.21	0.44	1.06711419585854	0.492177411796051	1	no
TCONS_00025862	10.6666666666667	18	0.14	0.23	0.716207033999409	0.5139572299039	1	no
TCONS_00025877	363.123333333333	376.483333333333	1.05666666666667	1.09333333333333	0.0492129744786675	0.177127402933304	1	no
TCONS_00025900	4	6	0.11	0.16	0.540568381362703	0.923816280093987	1	no
TCONS_00026202	677.263333333333	1277.64333333333	2.24666666666667	4.25666666666667	0.921938028520864	0.00982750228213251	0.362022768431926	no
TCONS_00026365	2.33333333333333	4.33333333333333	0.146666666666667	0.306666666666667	1.06413033741971	0.703083403909382	1	no
TCONS_00026367	0.666666666666667	2	0.04	0.11	1.4594316186373	0.68116243660732	1	no
TCONS_00026368	5	14.6666666666667	0.136666666666667	0.39	1.51281271496532	0.0847725478443274	0.846966321298399	no
