Gene	RNA_log2FC	Meth_diff
MA_77020g0010	-1.07662128160291	0
MA_770477g0010	2.49725308407226	0
MA_7707413g0010	-1.48769264307408	0
MA_771156g0010	-1.530244148809	0
MA_77147g0010	3.33802430160397	0
MA_7715887g0010	-10.661778097772	0
MA_7729545g0010	-1.639597757298	0
MA_7732157g0010	4.41606177695118	0
MA_7732g0010	1.10538044888288	0
MA_7735182g0010	-2.52401973649585	0
MA_773571g0010	2.92366117648702	0
MA_773806g0010	-2.02018683227705	0
MA_7742378g0010	4.45634752362061	0
MA_77429g0010	-2.36623699139433	0
MA_774352g0010	-1.20476096600286	0
MA_7745471g0010	2.59168836390947	0
MA_77480g0010	1.27999791575837	0
MA_77506g0010	3.50822305743745	0
MA_77536g0010	-2.36346035713026	0
MA_77606g0010	-2.49759599005817	0
MA_7761819g0010	3.79940616894211	0
MA_77630g0010	-6.53657101661887	0
MA_7768099g0010	1.92860771911174	0
MA_77701g0010	1.42968267131117	0
MA_7770243g0010	2.79839869024653	0
MA_778510g0010	11.3571854196737	0
MA_7787614g0010	3.80259092750006	0
MA_7789998g0010	1.25818965899924	0
MA_779909g0010	4.91103032596945	0
MA_77993g0010	-1.00517610894804	0
MA_780267g0010	-1.17731051244876	0
MA_7804895g0010	-2.04689562522446	0
MA_7808522g0010	-2.5376837494333	0
MA_780898g0010	-1.74973119905102	0
MA_781557g0010	-3.11480410454323	0
MA_78155g0010	-10.2248056279893	0
MA_78163g0020	-2.69558430557355	0
MA_7817g0010	2.68147048157451	0
MA_7823337g0010	-2.33381108640329	0
MA_782408g0010	-1.98325673616542	0
MA_7828491g0010	-1.06705626444162	0
MA_78306g0010	-1.81825899694885	0
MA_783699g0010	2.11313223789372	0
MA_78410g0010	1.34176865725091	0
MA_7843052g0010	-1.00869096026404	0
MA_785032g0010	2.27408565551794	0
MA_785232g0010	10.6853328257509	0
MA_785288g0010	5.8851658244538	33.0238852094442
MA_7864385g0010	1.77405491290143	0
MA_78644g0010	1.22099106615984	0
MA_7864625g0010	-1.10108966767402	0
MA_786865g0010	-1.46127462589114	0
MA_786911g0010	1.67503284115321	0
MA_786978g0010	1.39301765821497	0
MA_7872413g0010	-9.90689059560852	0
MA_7876276g0010	5.88947354253111	0
MA_7877g0010	2.4734607474891	0
MA_7879087g0010	-2.06006941980953	0
MA_7880022g0010	9.70850914811698	0
MA_7888090g0010	-1.66643859796602	0
MA_7892135g0010	1.35256684288991	0
MA_7892813g0010	1.16095750302471	0
MA_789455g0010	-1.42186242453666	0
MA_78957g0010	-2.89308479608349	0
MA_78965g0010	1.00044930551665	0
MA_7897662g0010	3.59323011670476	0
MA_7899834g0010	3.18529340286552	0
MA_790052g0010	-10.8841705191084	0
MA_7902181g0010	-1.03611184386819	0
MA_79051g0010	1.92359602961753	0
MA_7906g0010	-1.65469321411087	0
MA_7913128g0010	-5.29330741694759	0
MA_7913828g0010	-3.8649183251332	0
MA_79150g0010	-2.83645227893833	0
MA_791664g0010	1.26076423220897	0
MA_791871g0010	2.02748073642211	0
MA_79239g0010	-1.91530834009797	0
MA_79244g0010	-1.89029608057426	0
MA_792493g0010	5.25966210626152	0
MA_79290g0010	1.3303761602571	0
MA_792979g0010	4.2985590413393	0
MA_79311g0010	3.69369814026204	0
MA_793260g0010	-3.74287498446149	0
MA_793381g0010	1.64718371226973	0
MA_79346g0010	-4.84409546887262	0
MA_79399g0010	-4.54619293055658	0
MA_7940170g0010	-4.04012262833019	0
MA_79409g0010	-1.12904417992085	0
MA_79519g0010	-1.18524880596571	0
MA_795256g0010	-1.59899856040802	0
MA_7957047g0010	3.16262020081907	0
MA_79595g0010	-1.07306935597315	0
MA_796003g0010	-4.9436869515971	0
MA_79619g0010	-1.00965964668088	0
MA_79751g0010	1.4956167794491	0
MA_7980641g0010	14.6935232567367	0
MA_7981g0010	-1.6283125758602	0
MA_7984033g0010	-2.72246602447109	0
MA_7986586g0010	3.64769825606912	0
MA_7988256g0010	1.21322387696893	0
MA_79886g0010	-1.76532770629008	0
MA_7990944g0010	-1.17488540658269	0
MA_7993g0010	-1.37322500853276	0
MA_799401g0010	3.33539035469392	0
MA_7999996g0010	1.89415641677489	0
MA_80049g0010	-1.31944792007233	0
MA_80084g0010	2.24816239399128	0
MA_80085g0010	-13.1011002491743	0
MA_8012412g0010	1.34419365220079	0
MA_80193g0010	1.56873403892926	0
MA_802073g0010	-3.98054763733383	0
MA_802289g0010	1.727578129001	0
MA_8027600g0010	-1.88652797776681	0
MA_8033g0010	1.32190590657689	0
MA_803538g0010	10.3181661760912	0
MA_80387g0010	-8.63178335747415	0
MA_80423g0010	1.31988389328302	0
MA_80427g0010	1.28798540502853	0
MA_804676g0010	2.01900303466204	0
MA_8049694g0010	1.79689367289162	0
MA_8050323g0010	-2.12482795923835	0
MA_8051608g0010	1.1669051760093	0
MA_8055948g0010	-1.62331320637015	0
MA_8057223g0010	-4.43857301373963	0
MA_8061832g0010	5.74708491396728	0
MA_8063606g0010	-4.17687776208408	0
MA_8069600g0010	4.08117657840291	0
MA_8069g0010	4.17563865263671	0
MA_806g0010	1.29405899662909	0
MA_806g0020	1.10619369240114	0
MA_8073g0010	9.05889368905357	0
MA_8077677g0010	-1.01674616003832	0
MA_8077827g0010	4.36213441728238	0
MA_8077956g0010	4.60616166642699	0
MA_807821g0010	5.08930654123403	0
MA_808345g0010	4.04415671684995	0
MA_80845g0020	1.32283232245748	0
MA_8085699g0010	11.3699607913092	0
MA_8091373g0010	-10.395177076918	0
MA_80920g0010	1.31539490450445	0
MA_8092490g0010	-2.79231407747858	0
MA_80935g0010	13.634054722479	0
MA_8097895g0010	11.9741755549212	0
MA_81001g0010	1.7096083605523	0
MA_810522g0010	1.06526553674419	0
MA_811324g0010	9.84549005094438	0
MA_811906g0010	2.65297802423404	0
MA_81219g0030	-1.22032449711321	0
MA_81231g0010	1.05595400231355	0
MA_81234g0010	-1.1022048603269	0
MA_81302g0010	-1.96025382120725	0
MA_813314g0010	-8.60733031374961	0
MA_8133620g0010	2.03670978008506	0
MA_8133894g0010	4.5750742163567	0
MA_8143849g0010	4.74176658043003	0
MA_8147g0020	-4.41011864388737	29.652378192201137
MA_81508g0010	-2.27018912491575	0
MA_815561g0010	3.28643350461321	0
MA_8156728g0010	-1.05908743125364	0
MA_8158336g0010	1.40695700944198	0
MA_815900g0010	1.0051316703337	0
MA_8161721g0010	11.996708857857	0
MA_8166396g0010	-6.45169596985769	0
MA_817408g0010	1.46173185480694	0
MA_81763g0010	-4.60789931199831	0
MA_81771g0010	-1.00506261551508	0
MA_8180539g0010	-2.24516707818425	0
MA_8183372g0010	-3.41625547743552	0
MA_8186832g0010	-1.01183260419667	0
MA_819000g0010	-1.2794304596001	0
MA_8192g0010	-1.41194948698081	0
MA_82007g0010	1.34708639241885	0
MA_8201g0010	4.73824175085347	0
MA_8203684g0010	-1.6666508607807	0
MA_82060g0010	-4.25815218445405	0
MA_82067g0010	11.6911619045531	0
MA_82092g0010	-1.0653530011566	0
MA_8210355g0010	-1.27201500969786	0
MA_8212817g0010	-1.14403156674743	0
MA_8215665g0010	2.34101069821907	0
MA_82166g0010	10.3442959079158	0
MA_82169g0010	1.2947395690897	0
MA_82198g0010	1.37670691478539	0
MA_8219g0010	3.03464614280689	0
MA_8222690g0010	-3.16158770855928	0
MA_82295g0010	-1.23603906205047	0
MA_8230140g0010	-1.42280173085763	0
MA_8233853g0010	-1.75054856643914	0
MA_82338g0010	-2.32689434778071	0
MA_82361g0020	1.83706784517206	85.0746268656716
MA_8238839g0010	1.86160612683987	0
MA_823966g0010	4.20511442990461	0
MA_8240705g0010	-3.42809365210429	0
MA_8255g0010	8.59494658929378	0
MA_825608g0010	1.30269951674542	0
MA_8256563g0010	1.59324150336101	0
MA_8268940g0010	-5.35755200461808	0
MA_82706g0010	-5.29278174922784	0
MA_827336g0010	13.4682846251913	0
MA_827389g0010	1.11694595757349	0
MA_8277894g0010	1.15185356812586	0
MA_827806g0010	3.06683150847821	0
MA_8278710g0010	-3.51415854571356	0
MA_8281887g0010	1.98844833308236	0
MA_8286g0020	2.08480838780436	0
MA_8290336g0010	1.14259849797319	0
MA_8291837g0010	2.53125324746679	0
MA_829190g0010	-3.77672330340394	0
MA_8291g0010	1.40676988329524	0
MA_8292402g0010	-1.80309289520344	0
MA_83050g0010	-1.93627440238961	0
MA_83092g0010	-2.92252124732228	0
MA_83136g0010	-1.12602402686422	0
MA_8315329g0010	-4.58871463558226	0
MA_83169g0010	1.32292402187942	0
MA_8326g0010	1.54761456166758	0
MA_8327173g0010	1.0912586958311	0
MA_833106g0010	2.02421266441684	0
MA_8332525g0010	5.76938707185858	0
MA_8332697g0010	4.80503361014748	0
MA_8334247g0010	1.34485862878748	0
MA_8334663g0010	-4.13442632022093	0
MA_8338g0010	9.05889368905357	0
MA_8342156g0010	6.60426563911678	0
MA_83446g0010	2.43621881570206	0
MA_83446g0020	5.66749725847464	0
MA_834796g0010	-1.36069870595708	0
MA_834909g0010	2.48186900775705	0
MA_83506g0010	-2.45680614923048	0
MA_8358477g0010	1.37009327585687	0
MA_836269g0010	4.90141546554237	0
MA_8368223g0010	3.27805435472232	0
MA_8370633g0010	-1.31258230572716	0
MA_8370g0020	-1.57450814308399	0
MA_837209g0010	2.46275282623476	0
MA_837745g0010	-5.57187902386725	0
MA_837789g0010	-2.08325550364935	0
MA_837813g0010	1.41738132821548	0
MA_83806g0010	-3.33822990721647	0
MA_8381336g0010	-3.05181006578385	0
MA_8384767g0010	-2.38608830146042	0
MA_83859g0010	11.1357092861044	0
MA_83915g0010	11.2447602343649	0
MA_83915g0030	10.0723559488601	79.2952380952381
MA_8401227g0010	-1.36185214205171	0
MA_84030g0010	-1.0605544757421	0
MA_8404570g0010	1.36886977508433	0
MA_84062g0010	-2.68534160898822	0
MA_84062g0020	-1.73246292475733	0
MA_84062g0030	-2.41754697119509	0
MA_8407941g0010	1.62424248838297	0
MA_8413579g0010	-1.06772322403098	0
MA_8420667g0010	-1.4893137492544	0
MA_84286g0010	-6.25108785433691	0
MA_8429061g0010	2.54235632934329	0
MA_84298g0010	2.02315096425056	0
MA_8435709g0010	-4.15187821920991	0
MA_84366g0010	1.64496790311952	0
MA_8442320g0010	-1.01107834096353	0
MA_8445490g0010	1.15255650141886	0
MA_844627g0010	1.06663124366199	0
MA_84507g0010	-3.39689015256858	0
MA_8452538g0010	1.73841679866421	0
MA_8453212g0010	-3.52900609474714	34.7058823529412
MA_84563g0010	-1.20971403195956	0
MA_84578g0010	-1.02830438427696	0
MA_8460112g0010	2.57419063824535	0
MA_8465203g0010	2.2698558305702	0
MA_84660g0010	1.34131944919996	0
MA_8467692g0010	-1.99194772770527	0
MA_847016g0010	2.24976709933629	0
MA_84713g0010	-2.73729590998151	0
MA_8489345g0010	-2.17115754747276	0
MA_84920g0010	-2.87349002385693	0
MA_8495111g0010	5.81420859309867	0
MA_8495858g0010	8.84119188447159	0
MA_8498773g0010	-2.53213481236694	0
MA_8499291g0010	1.66055301833232	0
MA_8499g0020	-1.24786589623547	0
MA_8507811g0010	-1.47130571892559	0
MA_850932g0010	1.11506554812313	0
MA_851678g0010	5.27969985949806	0
MA_85266g0010	-1.25282227000838	0
MA_8532701g0010	-2.97498811199193	0
MA_8549690g0010	-2.46466826700345	0
MA_8549728g0010	2.36367925950993	0
MA_8550743g0010	-1.3306190551514	0
MA_8554g0010	-3.46417576970913	0
MA_8555021g0010	-10.8584991115062	0
MA_855574g0010	-1.57120256198789	0
MA_8556123g0010	-1.3943625634937	0
MA_85577g0010	1.13207531694144	0
MA_8560013g0010	13.2925133658133	0
MA_85656g0010	-2.60572106088795	0
MA_85675g0010	3.32593002544486	0
MA_856g0010	-1.45754055133168	0
MA_85817g0010	2.6150539798106	0
MA_85817g0020	3.1109850358241	0
MA_8591669g0010	4.41885314562071	0
MA_859316g0010	-2.69494895969264	0
MA_8597011g0010	10.1206698866403	0
MA_85992g0010	12.8520092443279	0
MA_8599676g0010	1.66763952353038	0
MA_8605679g0010	-3.60711340518065	0
MA_8605697g0010	5.65912161137128	0
MA_86064g0010	-3.97891470559086	0
MA_86068g0010	-1.20143597418753	0
MA_8607972g0010	3.8969065070359	0
MA_8609304g0010	1.93591474440535	0
MA_8617095g0010	1.03753154690661	0
MA_8617832g0010	1.11228121819487	0
MA_8624743g0010	-1.33579074826911	0
MA_8629045g0010	1.63100417186647	0
MA_8631713g0010	-2.12849228245497	0
MA_863320g0010	-5.56634682255381	0
MA_8634966g0010	1.31053949074326	0
MA_8636445g0010	-9.51832530769087	0
MA_8638817g0010	1.29791341040229	0
MA_864015g0010	2.21199329085207	0
MA_86404g0010	1.15786198186185	0
MA_8643028g0010	1.35893753704855	0
MA_8643639g0010	-4.22239242133645	0
MA_864553g0010	3.8998011708222	0
MA_864553g0020	11.8520092443279	0
MA_8647295g0010	3.08780918503808	0
MA_8647715g0010	-8.02236781302845	0
MA_86491g0010	1.90583328882547	0
MA_8649345g0010	5.99192669946432	0
MA_8652110g0010	9.58245564511058	0
MA_86528g0010	-3.57850747858386	0
MA_8671289g0010	-4.43677102122612	0
MA_86784g0010	-1.5996455785465	0
MA_8681886g0010	-2.86683734608808	0
MA_8686909g0010	-1.88501088863097	0
MA_86877g0010	3.05192634863217	0
MA_8688687g0010	-1.32995264103178	0
MA_86965g0010	-1.17961568928375	0
MA_8697758g0010	3.16567552844096	0
MA_869963g0010	1.11374216604919	0
MA_870718g0010	3.16992500144231	0
MA_8707398g0010	-3.63355341144055	0
MA_87076g0010	-1.28502634223274	0
MA_8708889g0010	5.76376565350992	0
MA_8718211g0020	-9.32192809488736	0
MA_872267g0010	1.38738433590341	0
MA_87237g0010	-1.25610592910354	0
MA_87248g0010	-3.1632303488683	0
MA_8726g0030	-4.92427267383675	66.53193016767365
MA_872728g0010	-1.92711465930453	0
MA_873145g0010	-4.10392744266807	0
MA_8732764g0010	-1.58634076214998	0
MA_8732g0010	2.03906642887244	0
MA_873302g0010	1.47155768347972	0
MA_87371g0010	-1.22711080249788	0
MA_873850g0010	1.45824385679775	0
MA_87389g0010	-1.32421078595641	0
MA_874084g0010	-12.6728672764338	31.4516129032258
MA_87479g0010	1.36357485745585	0
MA_8761892g0010	-1.69802900306601	0
MA_8763526g0010	2.91482345511099	0
MA_8767502g0010	-12.5386739530827	0
MA_8768277g0010	3.36050868454808	0
MA_87772g0010	1.90039758290666	0
MA_87803g0010	2.95605665241241	0
MA_87817g0010	-1.3075803159274	0
MA_87837g0010	3.64245483459811	0
MA_8784268g0010	4.51937415909358	0
MA_8784390g0010	1.21697152838299	0
MA_878697g0020	-2.49049781671767	0
MA_8788g0010	-1.99471216864024	0
MA_87899g0010	-2.58334240505299	0
MA_8790790g0010	-2.31951151971448	0
MA_879270g0010	1.68777330630493	0
MA_87935g0010	3.48705643882084	0
MA_87937g0010	1.49225231352879	0
MA_87957g0010	-2.77444029958487	0
MA_879g0010	-1.77342258509375	0
MA_880820g0010	-4.32192809488736	0
MA_8810g0010	-1.00683467979207	26.5733903355357
MA_881199g0010	-1.20502880239823	0
MA_8812902g0010	-1.70609893822279	0
MA_881406g0010	1.14442177343777	0
MA_8816169g0010	1.65604559878264	0
MA_8817153g0010	1.7840157959703	0
MA_881825g0010	1.95703980935725	0
MA_8819148g0010	-4.89546150748037	0
MA_88294g0010	2.28699521436412	0
MA_883091g0010	2.11638657455114	0
MA_88437g0010	-3.48239276708061	0
MA_8845025g0010	1.36793933219808	0
MA_8845423g0010	4.76199438865773	0
MA_8851g0010	-1.71638685613888	0
MA_885264g0010	1.39225657562174	0
MA_8855813g0010	-4.5044277891003	0
MA_885835g0010	-2.00958997013386	0
MA_885883g0010	-1.12127728187196	0
MA_8861171g0010	2.60068621354025	0
MA_886307g0010	-4.94656322588253	0
MA_88653g0010	2.59515826782705	0
MA_8869g0010	-3.13028802920497	0
MA_8870g0010	-1.00728635407849	0
MA_8872g0010	-5.43333272725255	0
MA_8874g0010	1.6951954555839	0
MA_888237g0010	4.47622127660115	0
MA_88828g0010	-2.3475222763042	0
MA_8885416g0010	-1.75498724946125	0
MA_888837g0010	10.3880172853451	0
MA_8889264g0010	1.36891470498676	0
MA_8891g0030	-2.06349897286591	0
MA_8893617g0010	1.17987547443944	0
MA_889393g0010	2.22573070676167	0
MA_8902028g0010	-3.86507041991389	0
MA_890502g0010	3.39127085396907	0
MA_89056g0010	-4.18982455888002	0
MA_8905833g0010	1.02004236209567	0
MA_8911g0010	-1.1865826625781	0
MA_8914126g0010	2.04681053885419	0
MA_8921185g0010	-3.00206344975471	0
MA_89226g0010	-1.0222106531811	0
MA_892340g0010	1.04520319555139	0
MA_8923441g0010	1.70781924850669	0
MA_8925523g0010	-2.32702716372362	0
MA_8925g0010	2.73180388905043	0
MA_8925g0020	3.20107370001298	0
MA_892865g0010	1.71809453337533	0
MA_8928925g0010	1.06007018038569	0
MA_8938767g0010	11.3772105303886	0
MA_893g0010	1.032657808503	0
MA_89418g0010	-2.63451832519538	0
MA_89422g0010	3.38751643651494	0
MA_894529g0010	-1.65260378381566	0
MA_8945517g0010	4.63938877365335	0
MA_894565g0010	1.74937389793461	0
MA_894630g0010	1.55048469163361	0
MA_895242g0020	-1.65331382260167	0
MA_8953275g0010	1.15031824154162	0
MA_895626g0010	3.14507168007745	0
MA_895977g0010	-2.18982455888002	0
MA_8963083g0010	-2.95475690687378	0
MA_8964512g0010	-1.42293984237121	33.4427024588315
MA_89652g0010	3.25873426840017	0
MA_896570g0010	2.99666732726397	0
MA_8970091g0010	2.58343503097456	0
MA_8970865g0010	-1.48269756863843	0
MA_8977180g0010	11.3368784363533	0
MA_89787g0010	2.04359389042967	0
MA_89787g0020	2.61965521888732	0
MA_8979233g0010	-1.74888446521525	0
MA_8979358g0010	1.47420091577868	0
MA_8980g0010	1.55530252720091	0
MA_8982287g0010	3.33011527963713	0
MA_8992661g0010	3.71049338280501	0
MA_8999561g0010	-2.7516640809855	0
MA_9000359g0010	2.20253395168916	0
MA_90007g0010	-1.14761995796826	0
MA_9004853g0010	1.01474945705844	0
MA_900545g0010	4.78935250427819	0
MA_900643g0010	1.14368104743594	0
MA_9009309g0010	1.36030702787614	0
MA_90107g0010	-1.19344280814845	0
MA_9013514g0010	11.1098306542788	0
MA_90165g0010	2.64602106917281	0
MA_9019336g0010	-2.97849450994808	0
MA_901965g0010	-3.92943945605038	0
MA_90255g0010	2.28416271399481	0
MA_902657g0010	-4.3456845640237	0
MA_9026623g0010	-1.19550667127519	0
MA_902743g0010	-2.05301200808051	0
MA_903039g0010	12.5855885345955	0
MA_9032753g0010	3.0344883763853	0
MA_903370g0010	2.75398157118181	0
MA_9033g0010	2.93844866411117	0
MA_9037077g0010	3.44733629360528	0
MA_9037505g0010	5.20945336562895	0
MA_9038g0010	-1.02457034543018	0
MA_904218g0010	1.47351123495514	0
MA_9044872g0010	-1.46447243933884	0
MA_904643g0010	6.17640903501252	0
MA_90507g0010	-1.18791371948834	0
MA_9051113g0010	-1.98287582220879	0
MA_905396g0010	1.73107426022746	0
MA_9055473g0010	1.13324743433425	0
MA_905859g0010	2.26803508689216	0
MA_905984g0010	1.77235910568745	0
MA_9061214g0010	-2.24213181635285	47.2105263157895
MA_906240g0010	2.30047118672591	0
MA_906445g0010	1.9786632289251	0
MA_9068901g0010	1.29995740611225	0
MA_9068991g0010	-4.37616514123867	0
MA_9068995g0010	3.73418850949563	0
MA_9070442g0010	-1.04417860594634	0
MA_9071020g0010	-6.34393200451097	0
MA_9071g0010	-4.66612535361575	0
MA_90790g0010	-1.2457764285305	0
MA_90792g0010	4.4594316186373	0
MA_908014g0010	-1.16399428095105	0
MA_90807g0010	1.36794403307369	0
MA_90828g0010	-1.02845176925534	0
MA_90879g0010	1.17997812407784	0
MA_9091390g0010	3.43473941372139	0
MA_9092187g0010	2.81596930673958	0
MA_909667g0010	5.55074678538324	0
MA_909878g0010	-1.86427935190025	0
MA_91011g0010	3.50615365988048	0
MA_9102513g0010	4.91203389888448	0
MA_910281g0010	-4.4594316186373	0
MA_91059g0010	-1.97461468158009	0
MA_910768g0010	1.15476981026767	0
MA_91092g0010	-1.29699270928096	0
MA_91092g0020	-1.46155229378159	0
MA_91138g0010	4.22496636500028	0
MA_91138g0020	1.39317293856851	0
MA_9114864g0010	-1.64073749013432	0
MA_91155g0010	-2.07118010601447	0
MA_9118954g0010	1.94965619846559	0
MA_91200g0010	-1.06986480687457	0
MA_91228g0010	1.18547030848139	0
MA_9125652g0010	3.38178068335055	0
MA_91272g0010	-9.83499767712673	0
MA_912885g0010	-1.52515310548585	0
MA_9130g0010	1.05850568527502	26.6050713230486
MA_913482g0010	2.04439411935845	0
MA_9134954g0010	2.25831199559139	0
MA_9134g0010	1.8503022522319	0
MA_91369g0010	-1.37786626648122	0
MA_9136g0010	3.8323456009353	0
MA_9137g0010	-3.18057224564182	0
MA_914159g0010	-3.19686554426059	0
MA_9143730g0010	1.68974711454575	0
MA_91466g0010	-1.96502386175702	0
MA_91467g0010	-9.58871463558226	0
MA_91468g0010	8.80305478462398	0
MA_9147541g0010	-1.4753123678717	0
MA_9148200g0010	-3.8293812283876	0
MA_9152101g0010	-1.04279860173875	0
MA_9152660g0010	1.38601812085076	0
MA_9153293g0010	3.398961273644	0
MA_915542g0010	2.81626716619599	0
MA_9158841g0010	1.37676905630014	0
MA_9159908g0010	-2.71219768901726	0
MA_9160409g0010	-1.29603530240254	0
MA_9161563g0010	-5.48601221774061	0
MA_916238g0010	2.0510377074466	0
MA_9163023g0010	-1.93912824434624	0
MA_9169456g0010	-1.10527288576106	0
MA_9169733g0010	1.33411996472627	0
MA_9169998g0010	3.3280541976842	0
MA_9172416g0010	-3.40439025507934	0
MA_9173218g0010	2.34197745113378	0
MA_9178176g0010	-1.58398918643841	0
MA_91809g0010	-1.93976702982494	0
MA_918378g0010	-3.2917999900604	0
MA_9184g0010	1.73778380694109	0
MA_91874g0010	2.36036648182648	0
MA_9188108g0010	-1.32838954155187	0
MA_91885g0010	2.3819754785573	0
MA_9190158g0010	1.44168879650231	0
MA_9190749g0010	5.02062105759822	0
MA_919101g0010	-1.4964907112229	0
MA_9192461g0010	-1.49122433404433	0
MA_9195168g0010	-2.62205181945638	0
MA_919815g0010	1.05569229135932	0
MA_9198405g0020	-1.18816411972735	0
MA_920378g0010	11.2045711442492	0
MA_92070g0010	1.53817736560816	0
MA_921174g0010	1.03364853831758	0
MA_921184g0010	-1.02687137182326	0
MA_921592g0010	2.2488205466141	0
MA_92189g0020	-1.75446670734034	0
MA_92200g0020	-1.59124771023703	59.4871794871795
MA_92204g0010	2.59753117422421	0
MA_9223940g0010	3.06812463678679	0
MA_9224859g0010	-3.64000386427912	0
MA_92274g0010	1.10201319719762	0
MA_923042g0010	4.16457176694811	0
MA_9235448g0010	1.58019458854978	0
MA_92393g0010	-2.37978638253875	0
MA_9239567g0010	-1.52967191548255	0
MA_92421g0010	1.07223521402997	0
MA_92435g0010	-2.11961991959425	0
MA_92473g0010	1.25451853716048	0
MA_92489g0010	1.22614049456183	0
MA_92533g0010	1.52027583900303	0
MA_92546g0010	1.38581700296772	0
MA_9255g0010	-2.33843980634903	0
MA_926091g0010	7.19447546276135	0
MA_92610g0010	-1.00095860139134	0
MA_92615g0010	1.37287670381145	0
MA_9261976g0010	-1.23244487819811	0
MA_92623g0010	2.7874858163215	0
MA_9262656g0010	-3.76081233612057	0
MA_9263807g0010	2.09593631954481	0
MA_926447g0010	4.9598050162935	0
MA_9270971g0010	-4.93545974780529	0
MA_9271997g0010	1.12937040622392	0
MA_9272140g0010	3.62823520918686	0
MA_92733g0010	1.76469007711116	0
MA_92735g0030	-2.58809277575903	0
MA_9277019g0010	4.20731524735559	0
MA_927917g0010	-1.61849453714064	0
MA_92792g0010	4.29184456390686	0
MA_92795g0010	1.906557755593	0
MA_928125g0010	1.50368779078012	0
MA_92814g0010	1.3061327211138	0
MA_9282769g0010	-3.60293938004731	0
MA_92836g0010	-1.0502606050784	0
MA_9287563g0010	-4.10619940383193	0
MA_92884g0010	5.51946532753754	0
MA_9294379g0010	2.68926711524451	0
MA_929480g0010	1.99756899169829	0
MA_9296268g0010	-1.05386004456531	0
MA_929727g0010	1.4190788909095	0
MA_92989g0010	-1.99895197978223	0
MA_9300284g0010	-1.2913722312702	0
MA_9301766g0010	-2.07328373613591	0
MA_930444g0010	1.25116819301291	0
MA_9308767g0010	-1.42950798208718	0
MA_93127g0010	-2.31645296482121	0
MA_93205g0010	-1.36077456572309	0
MA_93206g0010	1.05808401777152	0
MA_93218g0010	-2.77462372022473	0
MA_93221g0010	-3.02445304372454	0
MA_93279g0010	-1.05389682161702	0
MA_9328225g0010	-1.08527092856603	0
MA_9328282g0010	-1.27281388471802	0
MA_9329034g0010	10.5603328342124	0
MA_93292g0010	-9.63178335747415	0
MA_933074g0010	-1.0415245111704	0
MA_9332662g0010	11.4164456936717	0
MA_93340g0010	4.55694812455156	0
MA_933431g0010	-1.66956412330853	71.1864406779661
MA_93382g0010	2.6367753664815	0
MA_933993g0010	-2.09979559518766	0
MA_93406g0010	-1.05156656155876	0
MA_934202g0010	-2.42463514305149	0
MA_93471g0010	-1.07243385364359	0
MA_93487g0010	3.42855051442116	0
MA_935479g0010	-2.45161211417799	0
MA_93552g0020	-3.92114457928876	0
MA_93555g0010	2.30561210060116	0
MA_9356928g0010	-1.5336020788026	0
MA_935836g0010	1.27474782639758	0
MA_93628g0020	-1.57437411804984	0
MA_937209g0010	-1.41756663132664	0
MA_937278g0010	-3.50983213983852	0
MA_9373163g0010	5.05793671833798	0
MA_9373191g0010	-1.03594502418933	0
MA_9374017g0010	3.13380557563566	0
MA_93790g0010	4.05986161598749	0
MA_937923g0010	1.06773885279115	0
MA_938199g0010	-2.85155026184557	0
MA_93874g0010	-1.50279395914033	0
MA_9387586g0010	1.36873428510259	0
MA_93945g0010	4.82670657526496	0
MA_9395755g0010	2.7383039013502	0
MA_939618g0010	-2.71561885907482	0
MA_939638g0010	1.07198934666525	0
MA_9401071g0010	-2.35620539937514	0
MA_94077g0010	-1.56917303461185	27.647508200605152
MA_9407888g0010	-6.45480016990565	0
MA_940843g0010	1.76546781703908	0
MA_94101g0020	-1.092739013464	0
MA_9412363g0010	9.98963102661646	0
MA_9414846g0010	-2.30565943233919	0
MA_9415255g0010	1.24209516185477	0
MA_9417062g0010	3.44204782361905	0
MA_941735g0010	-12.3322230756152	0
MA_9417966g0010	-3.16034473958522	0
MA_9421615g0010	-1.25096707336596	0
MA_94287g0010	1.00309524907592	0
MA_9429908g0010	5.17830341924163	0
MA_942991g0010	1.15771042764891	0
MA_9432601g0010	-2.25502856981873	0
MA_9440571g0010	-1.39964696457725	0
MA_94451g0010	2.36476429279762	0
MA_9445g0010	1.81890720770238	0
MA_944861g0010	2.45040732393654	0
MA_944861g0020	3.68680279942811	0
MA_9449275g0010	10.8993569229231	0
MA_945007g0010	-4.21723071622067	0
MA_945012g0010	1.48394628363994	0
MA_945295g0010	3.55849458738683	0
MA_9454274g0010	2.58909287433676	0
MA_94565g0010	-1.45816420180085	0
MA_9456975g0010	-1.02497194605485	0
MA_9457156g0010	-4.28682429393145	0
MA_9458114g0010	4.5077946401987	0
MA_9458287g0010	1.57221116810377	0
MA_94584g0010	-1.35346549534428	0
MA_94605g0010	-1.38405708947402	0
MA_94605g0020	-1.05500138918683	0
MA_9461183g0010	-2.72014577921826	0
MA_946576g0010	8.86624861111117	0
MA_9467182g0010	-1.59649753108763	0
MA_946955g0010	-1.36015875500439	0
MA_9470692g0010	2.96047163581336	0
MA_947372g0010	2.17308950159437	0
MA_9476g0020	1.76417700082792	36.734693877551
MA_94809g0020	2.11214407375582	0
